AreaName,LastResidence,Persons_0to4,Males_0to4,Females_0to4,Persons_5to9,Males_5to9,Females_5to9,Persons_10to14,Males_10to14,Females_10to14,Persons_15to19,Males_15to19,Females_15to19,Persons_20to24,Males_20to24,Females_20to24,Persons_25to29,Males_25to29,Females_25to29,Persons_30to34,Males_30to34,Females_30to34,Persons_35to39,Males_35to39,Females_35to39,Persons_40to44,Males_40to44,Females_40to44,Persons_45to49,Males_45to49,Females_45to49,Persons_50to54,Males_50to54,Females_50to54,Persons_55to59,Males_55to59,Females_55to59,Persons_60to64,Males_60to64,Females_60to64,Persons_65to69,Males_65to69,Females_65to69,Persons_70to74,Males_70to74,Females_70to74,Persons_75to79,Males_75to79,Females_75to79,Persons_80plus,Males_80plus,Females_80plus,Persons_AgeNS,Males_AgeNS,Females_AgeNS
Karnataka,Maharashtra,26568,13866,12702,28139,14918,13221,10697,5674,5023,15469,5009,10460,37592,6298,31294,37815,7903,29912,22073,8480,13593,14282,6617,7665,8546,4314,4232,6000,3060,2940,4273,2155,2118,3217,1506,1711,3132,1587,1545,2069,1107,962,1268,648,620,670,338,332,786,319,467,68,36,32
Karnataka,Andhra Pradesh,23358,12106,11252,23312,12016,11296,14272,7382,6890,25348,9387,15961,70746,21625,49121,83377,33091,50286,48017,26028,21989,29899,16775,13124,17125,9808,7317,13440,7148,6292,9703,5186,4517,7248,3547,3701,6575,3502,3073,3909,2053,1856,2434,1200,1234,1172,556,616,1769,790,979,242,129,113
Karnataka,Karnataka,771451,394380,377071,806830,416366,390464,459693,248117,211576,567860,210748,357112,1231319,235714,995605,1262496,271990,990506,654884,239377,415507,456876,210359,246517,277741,148102,129639,213638,113659,99979,142566,75908,66658,104326,54581,49745,84339,42664,41675,53747,25111,28636,34911,15031,19880,18700,7611,11089,26177,9733,16444,3380,1691,1689
Karnataka,Goa,1303,671,632,1419,746,673,744,386,358,928,421,507,1548,455,1093,1654,461,1193,1148,455,693,796,367,429,513,272,241,375,205,170,246,137,109,198,113,85,177,99,78,111,63,48,68,35,33,37,14,23,32,13,19,11,5,6
Karnataka,Lakshadweep,15,5,10,21,12,9,9,3,6,15,6,9,27,15,12,20,12,8,25,15,10,17,11,6,10,7,3,6,4,2,6,3,3,4,3,1,2,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
Karnataka,Kerala,10088,5177,4911,9693,4989,4704,4892,2599,2293,12577,4655,7922,25398,10426,14972,26622,11052,15570,18914,9274,9640,11861,6588,5273,7466,4199,3267,5671,3140,2531,4376,2253,2123,3976,1944,2032,3255,1650,1605,2142,1123,1019,1316,656,660,740,349,391,965,447,518,85,52,33
Karnataka,Tamil Nadu,20226,10517,9709,19132,9977,9155,10358,5400,4958,14832,6621,8211,41344,15883,25461,57123,25565,31558,38773,21745,17028,24269,14430,9839,14182,8482,5700,10973,6095,4878,8235,4267,3968,6911,3409,3502,6688,3470,3218,4039,2183,1856,2689,1427,1262,1477,756,721,1806,907,899,194,100,94
Karnataka,Puducherry,159,86,73,128,65,63,51,30,21,54,36,18,180,103,77,331,135,196,292,161,131,143,91,52,64,42,22,42,27,15,25,12,13,45,20,25,32,20,12,15,7,8,6,3,3,4,0,4,5,0,5,0,0,0
Karnataka,Andaman & Nicobar Islands,34,20,14,42,23,19,36,16,20,90,41,49,178,98,80,117,42,75,67,30,37,36,11,25,30,10,20,23,13,10,19,14,5,15,7,8,7,4,3,6,4,2,1,1,0,0,0,0,2,2,0,3,0,3
Goa,Jammu & Kashmir,35,17,18,36,20,16,22,15,7,26,16,10,50,42,8,81,48,33,51,27,24,45,25,20,28,16,12,23,15,8,12,10,2,4,2,2,2,2,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0
Goa,Himachal Pradesh,14,10,4,19,11,8,12,5,7,12,8,4,39,30,9,36,24,12,27,16,11,16,9,7,9,5,4,6,4,2,7,4,3,6,4,2,1,0,1,0,0,0,2,2,0,0,0,0,1,0,1,0,0,0
Goa,Punjab,40,22,18,43,24,19,21,8,13,45,29,16,77,47,30,73,38,35,73,37,36,47,23,24,34,19,15,19,13,6,11,5,6,11,6,5,9,4,5,3,2,1,6,2,4,3,2,1,7,2,5,0,0,0
Goa,Chandigarh,4,2,2,5,1,4,4,3,1,9,4,5,8,4,4,12,5,7,13,2,11,5,3,2,4,2,2,3,1,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Goa,Uttarakhand,32,15,17,31,20,11,25,16,9,30,19,11,78,59,19,75,43,32,62,34,28,38,22,16,22,15,7,11,7,4,9,4,5,5,3,2,6,1,5,7,5,2,5,1,4,1,1,0,2,2,0,3,3,0
Goa,Haryana,71,42,29,63,37,26,54,34,20,47,30,17,80,35,45,109,50,59,64,33,31,68,38,30,33,20,13,26,11,15,17,12,5,7,1,6,6,5,1,4,2,2,3,1,2,2,1,1,0,0,0,0,0,0
Goa,NCT of Delhi,107,58,49,144,84,60,161,88,73,162,87,75,213,126,87,206,114,92,207,111,96,181,91,90,114,59,55,81,50,31,53,30,23,36,24,12,33,23,10,25,12,13,18,9,9,11,7,4,13,8,5,0,0,0
Goa,Rajasthan,322,170,152,303,167,136,175,96,79,248,184,64,524,349,175,542,313,229,387,239,148,201,137,64,123,86,37,61,37,24,34,24,10,29,16,13,27,15,12,16,6,10,10,5,5,6,3,3,2,0,2,2,2,0
Goa,Uttar Pradesh,844,455,389,1098,594,504,595,360,235,1318,1125,193,2935,2207,728,2459,1699,760,1431,1001,430,946,723,223,496,378,118,309,238,71,171,137,34,92,65,27,71,46,25,47,25,22,31,17,14,9,7,2,24,17,7,21,16,5
Goa,Bihar,426,225,201,477,261,216,283,161,122,473,371,102,1252,920,332,1115,792,323,711,515,196,443,346,97,247,196,51,129,99,30,74,50,24,46,34,12,41,28,13,25,12,13,11,3,8,4,3,1,11,8,3,13,6,7
Goa,Sikkim,0,0,0,0,0,0,1,0,1,3,3,0,5,1,4,7,6,1,2,0,2,1,0,1,3,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goa,Arunachal Pradesh,0,0,0,1,1,0,1,0,1,5,4,1,5,3,2,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goa,Nagaland,4,0,4,2,1,1,1,1,0,5,2,3,17,5,12,10,5,5,4,2,2,1,0,1,4,4,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goa,Manipur,4,2,2,6,2,4,5,5,0,20,13,7,64,50,14,44,37,7,29,24,5,12,6,6,6,3,3,3,2,1,3,2,1,2,2,0,1,1,0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,0
Goa,Mizoram,1,0,1,2,2,0,1,1,0,2,2,0,7,4,3,3,1,2,0,0,0,1,1,0,2,0,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goa,Tripura,1,0,1,1,1,0,1,0,1,3,2,1,3,2,1,4,2,2,2,1,1,0,0,0,2,1,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goa,Meghalaya,0,0,0,2,1,1,2,1,1,8,3,5,8,4,4,2,0,2,3,0,3,1,1,0,4,1,3,2,1,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goa,Assam,32,19,13,31,17,14,35,23,12,92,72,20,420,359,61,301,244,57,127,97,30,65,46,19,38,26,12,18,13,5,13,7,6,6,5,1,5,3,2,2,0,2,1,1,0,1,0,1,4,4,0,3,2,1
Goa,West Bengal,193,99,94,179,96,83,113,59,54,324,234,90,990,771,219,743,531,212,429,298,131,308,217,91,164,125,39,114,76,38,68,47,21,36,26,10,29,18,11,20,5,15,12,8,4,15,6,9,7,5,2,5,5,0
Goa,Jharkhand,159,76,83,111,62,49,47,34,13,251,189,62,863,679,184,656,499,157,334,259,75,202,164,38,82,67,15,44,37,7,24,18,6,10,9,1,11,9,2,6,2,4,0,0,0,2,1,1,5,4,1,5,4,1
Goa,Odisha,149,78,71,103,54,49,61,40,21,309,200,109,999,766,233,831,638,193,392,292,100,210,168,42,118,89,29,73,49,24,31,26,5,28,24,4,15,10,5,7,7,0,2,0,2,2,2,0,3,1,2,8,6,2
Goa,Chhattisgarh,60,31,29,32,16,16,30,15,15,93,55,38,204,130,74,128,84,44,67,42,25,55,33,22,28,18,10,18,11,7,13,9,4,9,5,4,4,4,0,2,0,2,1,1,0,1,0,1,1,1,0,3,2,1
Goa,Madhya Pradesh,149,81,68,143,78,65,98,53,45,173,121,52,369,260,109,281,181,100,200,122,78,162,102,60,109,67,42,47,28,19,27,15,12,23,11,12,18,7,11,14,11,3,10,6,4,0,0,0,10,7,3,0,0,0
Goa,Gujarat,130,64,66,196,91,105,153,87,66,126,69,57,175,93,82,261,130,131,235,102,133,211,114,97,142,78,64,90,54,36,73,47,26,50,28,22,30,12,18,36,19,17,16,6,10,11,4,7,6,3,3,2,1,1
Goa,Daman & Diu,7,4,3,14,9,5,10,9,1,6,4,2,4,1,3,8,3,5,16,8,8,17,12,5,7,4,3,6,1,5,5,4,1,6,4,2,2,1,1,2,0,2,1,0,1,0,0,0,1,0,1,0,0,0
Goa,Dadra & Nagar Haveli,0,0,0,0,0,0,3,2,1,6,5,1,5,5,0,0,0,0,1,0,1,1,1,0,2,0,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goa,Maharashtra,2477,1269,1208,2699,1398,1301,1679,878,801,1750,889,861,3416,1487,1929,4782,1928,2854,3975,1728,2247,2834,1386,1448,1916,1075,841,1365,716,649,987,551,436,775,421,354,731,344,387,490,249,241,352,172,180,198,97,101,185,82,103,33,19,14
Goa,Andhra Pradesh,300,169,131,320,164,156,201,102,99,215,102,113,433,180,253,482,202,280,346,165,181,265,134,131,180,83,97,131,73,58,62,36,26,53,32,21,42,22,20,22,14,8,15,4,11,8,3,5,13,6,7,0,0,0
Goa,Karnataka,6009,3127,2882,6038,3114,2924,2892,1453,1439,3694,1780,1914,7725,3175,4550,8406,3457,4949,5804,2859,2945,4304,2335,1969,2618,1524,1094,1892,1093,799,1216,720,496,838,432,406,686,340,346,370,180,190,230,116,114,137,57,80,180,66,114,52,27,25
Goa,Goa,49700,25422,24278,53358,27504,25854,15420,8056,7364,12746,6669,6077,15568,6214,9354,26438,6528,19910,27562,6235,21327,20417,6332,14085,11979,5197,6782,8576,4147,4429,5903,3148,2755,4336,2250,2086,3508,1840,1668,2042,1027,1015,1314,566,748,857,320,537,1053,353,700,212,89,123
Goa,Lakshadweep,1,1,0,3,2,1,1,0,1,2,1,1,2,1,1,1,1,0,0,0,0,1,0,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goa,Kerala,364,195,169,433,233,200,290,152,138,252,124,128,348,173,175,554,200,354,443,176,267,410,183,227,325,168,157,207,105,102,150,88,62,120,74,46,77,44,33,33,20,13,21,12,9,14,2,12,13,6,7,0,0,0
Goa,Tamil Nadu,205,114,91,247,129,118,170,88,82,166,92,74,289,165,124,324,140,184,289,119,170,270,146,124,150,76,74,95,65,30,60,33,27,37,21,16,29,16,13,17,9,8,14,4,10,4,4,0,14,3,11,3,3,0
Goa,Puducherry,2,0,2,2,1,1,2,1,1,2,1,1,3,1,2,3,1,2,4,1,3,5,3,2,1,1,0,2,0,2,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goa,Andaman & Nicobar Islands,22,16,6,25,14,11,32,24,8,36,20,16,26,11,15,37,18,19,22,4,18,23,7,16,28,7,21,5,3,2,3,1,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Lakshadweep,Jammu & Kashmir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,Himachal Pradesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,Punjab,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,Chandigarh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,Uttarakhand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,Haryana,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,NCT of Delhi,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,3,2,1,5,4,1,1,1,0,4,4,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,Rajasthan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,Uttar Pradesh,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,Bihar,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,2,1,1,2,2,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,Sikkim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,Arunachal Pradesh,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,Nagaland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,Manipur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,Mizoram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,Tripura,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,Meghalaya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,Assam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,West Bengal,0,0,0,0,0,0,0,0,0,2,2,0,12,12,0,8,7,1,4,4,0,2,2,0,7,7,0,1,1,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0
Lakshadweep,Jharkhand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,Odisha,0,0,0,1,1,0,1,0,1,1,0,1,3,3,0,2,2,0,2,2,0,3,3,0,2,2,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,Chhattisgarh,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,Madhya Pradesh,0,0,0,0,0,0,0,0,0,1,1,0,8,8,0,0,0,0,4,3,1,1,1,0,1,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,Gujarat,5,3,2,2,2,0,0,0,0,0,0,0,1,1,0,6,2,4,13,11,2,15,15,0,6,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,Daman & Diu,8,1,7,9,4,5,1,1,0,1,0,1,3,0,3,3,1,2,24,18,6,22,21,1,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,Dadra & Nagar Haveli,8,3,5,9,7,2,2,1,1,0,0,0,5,2,3,9,4,5,39,31,8,32,31,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,Maharashtra,2,2,0,1,0,1,2,2,0,2,2,0,31,29,2,79,76,3,78,76,2,73,71,2,82,82,0,48,48,0,35,35,0,32,32,0,9,9,0,6,6,0,0,0,0,0,0,0,1,1,0,0,0,0
Lakshadweep,Andhra Pradesh,2,0,2,3,2,1,1,0,1,1,1,0,7,5,2,10,9,1,5,3,2,3,1,2,1,1,0,1,1,0,0,0,0,2,2,0,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,Karnataka,9,3,6,6,2,4,1,1,0,1,1,0,14,12,2,6,1,5,10,6,4,8,7,1,7,6,1,5,4,1,7,6,1,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,Goa,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,Lakshadweep,687,356,331,877,446,431,1090,521,569,902,462,440,786,372,414,815,403,412,713,311,402,768,318,450,906,420,486,899,510,389,727,491,236,641,446,195,259,200,59,80,61,19,34,13,21,15,7,8,24,12,12,8,8,0
Lakshadweep,Kerala,403,214,189,247,128,119,101,52,49,129,76,53,496,306,190,572,397,175,356,285,71,281,229,52,246,204,42,182,152,30,135,114,21,94,83,11,39,33,6,12,9,3,8,2,6,11,6,5,4,3,1,1,0,1
Lakshadweep,Tamil Nadu,2,2,0,3,2,1,2,1,1,9,9,0,54,51,3,63,63,0,43,38,5,36,34,2,32,30,2,21,21,0,8,8,0,9,9,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,Puducherry,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,Andaman & Nicobar Islands,2,1,1,1,1,0,0,0,0,2,1,1,1,1,0,2,2,0,3,3,0,3,2,1,3,1,2,3,2,1,1,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kerala,Jammu & Kashmir,77,42,35,106,58,48,122,85,37,176,151,25,127,91,36,125,70,55,126,61,65,118,72,46,113,81,32,147,117,30,59,47,12,56,44,12,35,30,5,13,11,2,11,7,4,5,2,3,2,0,2,5,4,1
Kerala,Himachal Pradesh,13,7,6,24,16,8,21,11,10,14,11,3,24,8,16,37,14,23,25,7,18,22,10,12,18,9,9,12,9,3,11,4,7,10,8,2,7,7,0,9,2,7,3,1,2,2,2,0,0,0,0,0,0,0
Kerala,Punjab,67,35,32,133,70,63,149,78,71,135,82,53,135,80,55,139,53,86,113,37,76,143,54,89,151,97,54,129,85,44,73,56,17,60,44,16,37,24,13,19,17,2,5,3,2,3,2,1,4,3,1,0,0,0
Kerala,Chandigarh,15,8,7,22,9,13,18,11,7,19,12,7,20,12,8,23,9,14,21,8,13,20,6,14,21,10,11,17,8,9,14,7,7,18,9,9,12,8,4,5,2,3,3,3,0,1,1,0,1,0,1,0,0,0
Kerala,Uttarakhand,45,26,19,50,24,26,28,16,12,38,22,16,55,28,27,88,35,53,44,15,29,33,16,17,34,15,19,19,10,9,16,7,9,17,5,12,20,11,9,9,6,3,5,3,2,1,1,0,4,1,3,0,0,0
Kerala,Haryana,110,58,52,106,62,44,113,58,55,107,66,41,173,74,99,123,49,74,104,42,62,93,45,48,86,50,36,76,44,32,52,20,32,59,36,23,44,33,11,20,10,10,9,6,3,2,1,1,5,1,4,0,0,0
Kerala,NCT of Delhi,504,259,245,851,443,408,825,432,393,647,340,307,795,361,434,909,336,573,701,252,449,820,333,487,769,375,394,627,335,292,485,242,243,453,216,237,444,273,171,244,170,74,121,78,43,69,44,25,35,18,17,5,2,3
Kerala,Rajasthan,417,234,183,480,249,231,363,206,157,448,301,147,875,618,257,745,440,305,536,320,216,370,195,175,270,161,109,194,122,72,157,81,76,172,92,80,244,116,128,107,69,38,31,18,13,11,5,6,10,5,5,3,2,1
Kerala,Uttar Pradesh,473,237,236,510,287,223,489,295,194,822,684,138,1612,1279,333,1197,807,390,729,464,265,568,345,223,404,256,148,313,201,112,197,116,81,203,104,99,194,111,83,122,68,54,48,33,15,15,10,5,11,5,6,5,0,5
Kerala,Bihar,300,168,132,398,261,137,491,373,118,795,700,95,1815,1579,236,1226,991,235,742,611,131,474,399,75,264,214,50,171,139,32,90,60,30,75,43,32,103,57,46,57,31,26,22,16,6,13,5,8,17,12,5,13,10,3
Kerala,Sikkim,2,0,2,3,2,1,5,3,2,6,3,3,6,1,5,5,5,0,4,2,2,8,5,3,5,2,3,3,3,0,7,4,3,9,5,4,9,6,3,3,3,0,0,0,0,0,0,0,1,0,1,0,0,0
Kerala,Arunachal Pradesh,7,1,6,17,6,11,30,16,14,47,21,26,52,33,19,23,10,13,17,8,9,19,4,15,32,15,17,25,14,11,19,9,10,29,13,16,29,25,4,15,12,3,6,3,3,2,2,0,0,0,0,0,0,0
Kerala,Nagaland,14,7,7,25,17,8,34,19,15,59,42,17,87,65,22,52,32,20,26,9,17,43,15,28,42,23,19,35,22,13,29,9,20,30,18,12,36,28,8,14,11,3,5,3,2,1,0,1,0,0,0,0,0,0
Kerala,Manipur,10,3,7,54,19,35,57,39,18,47,34,13,75,52,23,41,26,15,25,18,7,13,4,9,19,13,6,15,13,2,7,3,4,14,7,7,3,2,1,4,2,2,3,0,3,0,0,0,0,0,0,3,2,1
Kerala,Mizoram,0,0,0,5,4,1,5,1,4,6,2,4,10,7,3,6,2,4,7,1,6,5,0,5,8,4,4,5,3,2,3,0,3,6,3,3,8,7,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0
Kerala,Tripura,3,1,2,5,2,3,9,5,4,11,8,3,20,19,1,21,17,4,7,5,2,8,2,6,14,10,4,6,5,1,8,4,4,4,3,1,8,7,1,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0
Kerala,Meghalaya,7,2,5,20,10,10,24,19,5,17,11,6,22,17,5,20,6,14,15,4,11,25,7,18,27,13,14,17,13,4,11,7,4,6,3,3,11,7,4,6,4,2,2,2,0,1,1,0,0,0,0,0,0,0
Kerala,Assam,86,35,51,136,73,63,144,85,59,779,672,107,2393,2240,153,1159,1057,102,511,428,83,327,261,66,198,146,52,137,111,26,73,55,18,56,38,18,45,38,7,23,17,6,17,11,6,3,3,0,8,4,4,7,7,0
Kerala,West Bengal,439,225,214,447,246,201,377,269,108,2813,2611,202,8264,7731,533,4491,4087,404,2345,2056,289,1705,1518,187,1116,986,130,614,540,74,400,323,77,247,181,66,180,120,60,101,69,32,69,49,20,29,20,9,37,28,9,32,30,2
Kerala,Jharkhand,70,35,35,69,36,33,59,30,29,247,187,60,575,487,88,375,299,76,183,142,41,135,99,36,80,51,29,78,43,35,63,32,31,67,25,42,101,60,41,60,44,16,18,14,4,6,4,2,4,2,2,7,7,0
Kerala,Odisha,298,163,135,228,124,104,163,92,71,931,727,204,2879,2497,382,1880,1597,283,862,701,161,604,487,117,368,297,71,234,196,38,191,133,58,126,68,58,133,76,57,133,87,46,41,32,9,21,13,8,6,5,1,19,11,8
Kerala,Chhattisgarh,43,23,20,79,32,47,85,34,51,100,59,41,188,123,65,157,78,79,116,69,47,95,45,50,81,35,46,53,24,29,59,20,39,100,25,75,132,70,62,89,64,25,39,33,6,15,11,4,0,0,0,0,0,0
Kerala,Madhya Pradesh,164,85,79,253,126,127,253,138,115,293,171,122,415,224,191,415,172,243,376,151,225,341,127,214,256,130,126,237,111,126,199,78,121,251,101,150,353,175,178,265,170,95,102,83,19,28,24,4,22,13,9,3,1,2
Kerala,Gujarat,282,136,146,511,275,236,496,267,229,406,200,206,449,237,212,513,217,296,482,200,282,499,232,267,465,228,237,403,234,169,314,165,149,332,168,164,320,210,110,174,117,57,78,58,20,27,19,8,21,8,13,3,1,2
Kerala,Daman & Diu,0,0,0,4,3,1,0,0,0,0,0,0,1,0,1,3,3,0,5,3,2,2,2,0,5,3,2,2,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kerala,Dadra & Nagar Haveli,1,0,1,3,1,2,1,0,1,2,1,1,0,0,0,3,0,3,1,0,1,3,0,3,0,0,0,2,2,0,2,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kerala,Maharashtra,1471,761,710,2137,1148,989,1795,926,869,1552,818,734,2085,969,1116,2571,1019,1552,2171,913,1258,2009,890,1119,1756,855,901,1378,767,611,1280,648,632,1354,635,719,1457,824,633,946,658,288,473,340,133,213,138,75,156,82,74,18,11,7
Kerala,Andhra Pradesh,668,337,331,877,447,430,773,403,370,956,563,393,1413,666,747,1381,562,819,1173,499,674,997,445,552,737,375,362,606,330,276,519,261,258,463,243,220,427,256,171,259,184,75,121,72,49,61,37,24,43,20,23,12,7,5
Kerala,Karnataka,5463,2800,2663,5767,2966,2801,2705,1438,1267,2691,1305,1386,6515,2498,4017,8012,2719,5293,5627,2334,3293,3926,2081,1845,2511,1456,1055,1933,1098,835,1486,750,736,1332,697,635,1094,634,460,716,446,270,394,219,175,205,107,98,198,77,121,72,31,41
